queue	lemma	cltk_upos	corpus_occurrences_upper_bound	pilot_lemma_occurrences	pilot_document_count	contributing_form_count	ambiguous_form_count	dictionary_support	dictionary_sources	dictionary_entry_count	pos_assessment	also_in_structural_stage	top_forms
no_dictionary_match	les	NOUN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""lem"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mamaea	PROPN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mamaeae"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	masma	PROPN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""masma"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	onis	NOUN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ones"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	oronten	NOUN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""oronten"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	otum	NOUN	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ota"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	paronomasis	ADJ	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""paronomasia"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phison	NOUN	4	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""phison"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	polycro	VERB	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""polycraten"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	putiphar	PROPN	4	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""putiphar"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sabatuo	VERB	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sabatha"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sarug	NUM	4	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""sarug"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	saruga	NOUN	4	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""sarug"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	tavio	VERB	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tavit"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	thogorma	NOUN	4	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""thogorma"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	threisus	ADJ	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""threissa"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tran	X	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tran"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	zelio	VERB	4	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""zelpha"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	aridelus	NOUN	3	3	1	3	0	none	[]	0	unknown	False	"[{""form"":""arideli"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""aridelum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""aridelus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	aseno	VERB	3	3	2	1	0	none	[]	0	unknown	False	"[{""form"":""aseneth"",""corpus_occurrences"":3,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ephratus	NOUN	3	3	2	1	0	none	[]	0	unknown	False	"[{""form"":""ephratam"",""corpus_occurrences"":3,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	heliopoleus	ADJ	3	3	2	1	0	none	[]	0	unknown	False	"[{""form"":""heliopoleos"",""corpus_occurrences"":3,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ihelon	PROPN	3	3	1	1	0	none	[]	0	unknown	False	"[{""form"":""ihelon"",""corpus_occurrences"":3,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phicol	NOUN	3	3	2	1	0	none	[]	0	unknown	False	"[{""form"":""phicol"",""corpus_occurrences"":3,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ebal	NOUN	3	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""ebal"",""corpus_occurrences"":3,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	faustinianus	ADJ	3	2	1	2	0	none	[]	0	unknown	True	"[{""form"":""faustinianum"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""faustinianus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prosykeus	NOUN	3	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""prosykei"",""corpus_occurrences"":3,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	zeleo	VERB	3	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""zelphæ"",""corpus_occurrences"":3,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	ahod	PROPN	3	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""ahod"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	asbel	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""asbel"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	braduus	ADJ	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""braduae"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	calvisia	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""calvisii"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	camuel	PROPN	3	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""camuel"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cascellio	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""cascellio"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cleantha	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""cleanthis"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cretense	ADV	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""cretense"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	dianoius	ADJ	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""dianoias"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	duma	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""duma"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	gyara	NOUN	3	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""gyaris"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	heroden	ADV	3	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""heroden"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	heroden	NOUN	3	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""heroden"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	hono	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hono"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	iono	VERB	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""iopas"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	jasio	VERB	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""jasiel"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	jesua	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""jesua"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	maecenatia	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""maecenatianos"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	melchiela	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""melchiel"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	napha	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""naphis"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	oiles	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""oilei"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	opher	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""opher"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	papirium	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""papirii"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	quen	NOUN	3	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""quen"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	rachelus	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""racheli"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	rauracis	PART	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""rauracis"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	rauracus	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""rauracorum"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	riphath	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""riphath"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sared	PROPN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sared"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	semla	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""semla"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sohaemo	VERB	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sohaemo"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	therso	VERB	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""thersitae"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	thrasymachus	NOUN	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""thrasymachum"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tydido	VERB	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tydide"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	uin	NUM	3	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""uin"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	amrapheo	VERB	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""amraphel"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	arioch	PROPN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""arioch"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	baburianus	ADJ	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""baburianae"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	elamitum	NOUN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""elamitarum"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	intelligibilitas	NOUN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""intelligibilitatem"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	iura	NOUN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""iuram"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	latobrigus	NOUN	2	2	1	2	0	none	[]	0	unknown	False	"[{""form"":""latobrigorum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""latobrigos"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	poiyteon	ADV	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""poiyteon"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sav	NOUN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""save"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	seor	PROPN	2	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""seor"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	thadal	NOUN	2	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""thadal"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tubalcain	NOUN	2	2	1	1	0	none	[]	0	unknown	True	"[{""form"":""tubalcain"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	zelpha	NOUN	2	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""zelpham"",""corpus_occurrences"":2,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	adbeo	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""adbeel"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	anam	PROPN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""anamim"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	antistheus	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""antisthenis"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	anvrwpous	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""anvrwpous"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	anvrwpwn	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""anvrwpwn"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	aracaea	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""aracæum"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	arbe	PROPN	2	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""arbee"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	arbex	NOUN	2	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""arbee"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	argrum	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""argivom"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	arxonta	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""arxonta"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	asarmo	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""asarmoth"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	asasontharis	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""asasonthamar"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ascenio	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ascenez"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	assurus	ADJ	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""assurim"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	avicebron	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""avicebron"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	avithus	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""avith"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	badad	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""badad"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	balaan	NOUN	2	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""balaan"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	balananus	ADJ	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""balanan"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	bithynus	ADJ	2	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""bithyna"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	caphor	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""caphtorim"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	caturis	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""caturiges"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cedma	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""cedma"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cenezaeus	NOUN	2	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""cenezaeos"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	declo	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""decla"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	denaba	PROPN	2	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""denaba"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	egregum	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""egregi"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	eldaus	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""eldaa"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	elmodus	ADJ	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""elmodad"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	emptitium	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""emptitii"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	exceri	X	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""excere"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	gatho	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""gathan"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	gno	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""gnomas"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	gomorrex	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""gomorrhæ"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hapa	NUM	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hapac"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hapo	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hapasi"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	harpalyx	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""harpalyce"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hermodus	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hermodorum"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hryton	ADP	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hryton"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hul	PROPN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hul"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	iebusaeus	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""iebusaeos"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	jesbo	VERB	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""jesboc"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	jeser	NOUN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""jeser"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	laabus	PROPN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""laabim"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mabsa	PROPN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mabsam"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mabsar	PROPN	2	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mabsar"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
